tconst,primaryTitle,startYear,runtimeMinutes,number_of_languages,budget,is_in_collection,release_month,popular_actors_count,rated_unknown,rated_R,rated_MA,rated_Unrated,rated_PG,rated_TV-14,rated_PG-13,rated_G,genre_Mystery,genre_Adventure,genre_Drama,genre_Action,genre_Comedy,genre_Documentary,genre_Thriller,genre_Romance,genre_Horror,genre_Crime,genre_unknown,AverageRating,rating_bins
tt10309218,Blue Hour,2019,92,9,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.2,C
tt10309362,Love Pain Sevdah,2019,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.8,D
tt10309552,12 Hour Shift,2020,86,15,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5.4,D
tt10309574,A Christmas Winter Song,2019,90,7,0,0,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6,C
tt10309670,The Mother,2019,120,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9,D
tt10309902,Chehre,2021,139,18,0,0,8,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6.4,C
tt10309906,Shubh Mangal Zyada Saavdhan,2020,117,15,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5.8,D
tt10310000,Zlota Street,2019,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,B
tt10310010,Horizon,2019,93,7,42000,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.6,E
tt10310074,True Things,2021,102,28,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9,D
tt10310096,John Lewis: Good Trouble,2020,96,7,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt10310140,Fatman,2020,100,40,20000000,0,11,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.9,D
tt10310222,Guard,2019,90,10,860000,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.2,C
tt10310866,Pécsi szál,2019,73,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,C
tt10311018,Brother's Keeper,2021,85,20,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.3,B
tt10311216,Puppy Time,2019,59,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt10312214,Part of Water,2019,55,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,A
tt10312668,Tell No One,2019,121,5,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,A
tt10312990,Creation between Two Surfaces,2019,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1,B
tt10313218,Raising Kratos,2019,115,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,B
tt10313564,The Understanding,2019,74,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7,E
tt10313748,La leyenda negra,2020,84,3,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1,B
tt10313806,Why?,2021,78,11,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,E
tt10313876,The Art of Political Murder,2020,89,5,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7.3,B
tt10314040,Unplugging,2022,94,16,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.3,E
tt10314344,The Subject,2020,119,9,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8,E
tt10314450,Becky,2020,93,22,0,1,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5.9,D
tt10314548,Heart of Champions,2021,119,22,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.8,D
tt10314760,Die Unsterbliche Partie - The Immortal Game,2019,64,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5,B
tt10315082,The 47 Ronin in Debt,2019,125,8,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,D
tt10316018,ASHWAMEDHAM,2019,127,4,628835,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.9,D
tt10318332,Badnaam Gali,2019,95,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,B
tt10318440,Angrily Ever After,2019,83,7,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2,D
tt10318842,Standing on the Line,2019,80,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,B
tt10319486,Budapest Heist,2020,104,10,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.2,E
tt10319676,Termination,2019,85,8,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.6,E
tt10319778,Homeless at Christmas,2018,86,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,B
tt10319998,"River, El Más Grande Siempre",2019,100,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,B
tt10320050,Brother in Love,2019,115,10,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1,B
tt10320120,Lust In A Karaoke Box,2018,100,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,D
tt10322172,Hacker's Game Redux,2018,89,2,300000,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.2,E
tt10322278,The Human Voice,2019,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.3,D
tt10322520,Höhenflüge,2019,90,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7,B
tt10322592,Kataksha,2019,100,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9,D
tt10322700,Palast der Gespenster: Der letzte Jahrestag der DDR,2019,90,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt10322726,Chasing Dream,2019,118,10,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5.8,D
tt10322936,You Can't Watch This,2019,51,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,C
tt10323168,Devaki,2019,129,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.4,D
tt10323178,Sinister Seduction,2019,88,23,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.3,E
tt10323214,The Blackwell Ghost 3,2019,75,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,C
tt10323416,Buddha in Africa,2019,90,8,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,B
tt10323428,Evil Lurks,2022,150,2,150,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.7,A
tt10323676,The Contractor,2022,103,38,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.8,D
tt10324122,Secret Society of Second Born Royals,2020,99,27,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4.9,E
tt10324144,Article 15,2019,130,20,0,0,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8.1,A
tt10324148,Mendadak Kaya,2019,92,3,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8,D
tt10324444,Nothing More Perfect,2020,87,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,C
tt10324680,Lovi moment,2019,78,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.7,E
tt10325070,Bad Ben: The Way In,2019,89,3,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.2,D
tt10326530,Rabbit,2019,82,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.2,A
tt10326918,Crawl to Me Darling,2020,84,8,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,E
tt10327060,Jonathan Scott's Power Trip,2020,83,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt10327136,Mokalik (Mechanic),2019,100,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.2,C
tt10327252,The Forever Purge,2021,103,55,18000000,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.4,D
tt10327518,Liberty: Mother of Exiles,2019,90,4,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,C
tt10327712,Lego DC Batman: Family Matters,2019,72,16,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.1,C
tt10327798,Into the Forest: Reptiles & Amphibians,2019,53,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt10327842,Portals,2019,88,12,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1,E
tt10328018,A Child of the King,2019,89,4,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8,E
tt10328046,The Final Sacrifice: Directors Cut,2022,0,4,250,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,A
tt10328288,Shaadi ke patasey,2019,90,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4,C
tt10328320,The Christmas Project Reunion,2020,87,4,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.7,E
tt10329022,Después de Ti,2021,90,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.5,D
tt10329084,99,2019,144,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3,C
tt10329134,Your Name Engraved Herein,2020,118,27,0,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.2,B
tt10329506,Tomorrow's Gone,2019,69,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,A
tt10329566,Ricos de Amor,2020,104,25,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6.0,C
tt10329614,Censor,2021,84,31,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0,C
tt10329696,Self Discovery for Social Survival,2019,54,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt10329838,Thrissur Pooram,2019,156,6,0,0,12,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5.1,D
tt10329842,The Hero,2019,121,17,4065470,0,9,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4.7,E
tt10330046,Censored,2019,100,10,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4,B
tt10331100,Half the Sky,2018,99,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7,D
tt10331140,Evil Little Things,2019,85,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,E
tt10331828,16 Shots,2019,82,4,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt10332272,Under My Skin,2020,97,9,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7,D
tt10332416,Oil Capital Underground: The Genesis & Evolution of Punk Rock in Tulsa-Late 70s to Mid 90s,2018,126,2,100,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt10332428,Papá Youtuber,2019,90,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4,E
tt10332464,Velké dobrodruzství Ctyrlístku,2019,72,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,D
tt10332588,Finding 'Ohana,2021,123,34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6.1,C
tt10332620,Crows Are White,2022,97,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,A
tt10332672,Annem,2019,110,8,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.8,D
tt10332690,An Unquiet Grave,2020,72,7,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.6,E
tt10332854,Alone,2020,81,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7,E
tt10332890,Bound by Movement,2019,82,3,150000,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.5,C
tt10333426,Bliss,2021,103,31,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.3,D
tt10333606,Two Tigers,2019,93,12,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8,D
tt10333688,Incantation,2022,80,14,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.8,C
tt10333912,Gulabo Sitabo,2020,124,12,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.3,C
tt10334148,Blithe Spirit,2020,99,36,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5.4,D
tt10334198,Die Mission der Lifeline,2019,67,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6,C
tt10334222,The Nightsiren,2022,106,5,1720000,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.0,B
tt10334286,Chhorriyan Chhoron Se Kam Nahi Hoti,2019,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1,B
tt10334438,Becoming Cousteau,2021,94,21,0,0,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.1,B
tt10334456,Once Were Brothers,2019,100,13,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,B
tt10334602,Orey Bamardhi,2019,140,17,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,7.1,B
tt10334624,Aruvam,2019,128,10,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4.6,E
tt10334770,Dream Journey 4: Biography of Demon,2018,99,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,D
tt10334998,Remy's Demons,2020,104,2,2500,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7,E
tt10335096,Love Boat: Taiwan,2019,63,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,A
tt10336980,Kachindo,2019,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,E
tt10337550,Los hipócritas,2019,70,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6.2,C
tt10337580,In Bright Axiom,2019,90,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,D
tt10337582,Last 6 Hours,2022,120,5,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.0,A
tt10338208,Beautiful Voice,2019,96,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.9,D
tt10338230,Kim-Gun,2019,90,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt10338308,The Creative Brain,2019,52,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3,C
tt10338472,The Amish and the Reformation,2017,55,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,C
tt10338808,Lowdown Dirty Criminals,2020,86,10,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2,E
tt10339052,Best Sellers,2021,102,26,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.1,C
tt10340148,Midnight in Paris,2019,75,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8.2,A
tt10340366,Fighter,2019,95,6,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7,E
tt10340452,Birdsong,2019,90,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.2,C
tt10340460,Si vive una volta sola,2021,105,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,D
tt10340522,The Sound Is Innocent,2019,68,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9,D
tt10340562,Etharkkum Thunindhavan,2022,151,13,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6.5,C
tt10340618,Takatak,2019,144,5,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,C
tt10340748,Rumah Kentang: The Beginning,2019,102,5,0,0,11,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5.9,D
tt10340968,Bandishala,2019,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.1,B
tt10341034,Black Box,2021,129,32,10722240,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7.2,B
tt10341040,Around the World in 80 Days,2021,82,36,20000000,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.7,E
tt10341196,Gigi & Nate,2022,114,19,0,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.0,B
tt10341224,The Harvest,2019,70,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,D
tt10341248,0.0 Mhz,2019,101,10,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8,E
tt10342190,Güilas,2018,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.7,C
tt10342228,The Shipment,2022,93,14,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5.6,D
tt10342250,Three Perfect Daughters,2020,96,9,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,D
tt10342350,A Ship of Human Skin,2019,101,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.2,D
tt10342460,A Wild Fox Life,2019,90,6,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.9,A
tt10342492,Tales of the Natchez Trace,2021,0,2,0,1,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.2,C
tt10342730,Spiral,2021,93,60,20000000,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5.2,D
tt10342914,Lair,2021,96,18,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.3,D
tt10343028,Armageddon Time,2022,115,33,0,0,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.7,C
tt10343124,Unsheltered,2022,90,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2,E
tt10343642,Hazy Little Thing,2020,85,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.9,E
tt1034385,Cold Skin,2017,108,27,9831962,0,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6.0,C
tt1034415,Suspiria,2018,152,45,20000000,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.7,C
tt10344522,Four Good Days,2020,100,27,0,0,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,C
tt10345590,How I Became a Super Hero,2020,97,31,18000000,0,7,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.8,D
tt10345782,The Catholic School,2021,106,33,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7,D
tt10345850,The Soviet Garden,2019,76,6,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt10345858,Boszorkányház,2020,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6.4,C
tt10345946,Marco Ferreri: Dangerous But Necessary,2017,77,4,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,B
tt10346206,Mayday Life,2019,112,7,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,C
tt10346366,The Dummy Factor,2020,81,10,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6.9,C
tt10346674,Lamya's Poem,2021,89,4,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1,A
tt10348500,Mustafa Z,2017,90,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.0,A
tt10348516,ABCD: American-Born Confused Desi,2019,145,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,D
tt10349240,Mujeres Arriba,2020,100,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8,E
tt10349248,Not Everything is Black,2019,61,2,4500,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,D
tt10349550,Rapunzel: A Princess Frozen in Time,2019,90,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,E
tt10349842,Swag Inc.,2019,80,4,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,D
tt10349958,Unmasking Jihadi John: Anatomy of a Terrorist,2019,90,10,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,B
tt10350048,Una vez más,2019,112,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.7,D
tt10350078,One Nation Under Stress,2019,69,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt10350204,Buckley's Chance,2021,95,10,20000,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,D
tt10350244,My Dear Friend,2018,106,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4,C
tt10350626,Gunjan Saxena: The Kargil Girl,2020,112,25,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5.5,D
tt10350922,Laxmii,2020,141,13,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2.6,E
tt10351124,Amber Light,2019,105,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,C
tt10352594,Kingslayer,2022,88,24,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,E
tt10353252,Warsaw: A City Divided,2019,71,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt10353560,HAK_MTL,2019,67,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,C
tt10353704,Home,2020,100,11,0,0,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3,C
tt10353736,The Story of Catching Demons,2018,95,7,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.6,D
tt10353762,Zagros,2018,58,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,B
tt10353866,Ellie & Abbie (& Ellie's Dead Aunt),2020,82,6,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.7,D
tt10354036,We Need Lungs,2019,67,3,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.8,E
tt10354076,Kim Daha Mutlu?,2019,95,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2,E
tt10354106,Stars at Noon,2022,135,21,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5.3,D
tt10354764,Numbness,2019,75,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.7,E
tt10355058,Secret Agent Dingledorf and His Trusty Dog Splat,2021,89,6,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,D
tt10356526,Laiye Je Yaarian,2019,117,10,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,C
tt10356564,The Other Me,2022,108,14,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4.3,E
