tconst,primaryTitle,startYear,runtimeMinutes,number_of_languages,budget,is_in_collection,release_month,popular_actors_count,rated_unknown,rated_R,rated_MA,rated_Unrated,rated_PG,rated_TV-14,rated_PG-13,rated_G,genre_unknown,genre_Comedy,genre_Adventure,genre_Horror,genre_Action,genre_Crime,genre_Documentary,genre_Drama,genre_Mystery,genre_Romance,genre_Thriller,AverageRating,rating_bins
tt14654904,The Contact Enigma,2021,52,3,5000,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,4
tt14654918,Dogface: A TrapHouse Horror,2021,75,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0
tt14657212,Small Town Pride,2021,60,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,3
tt14657380,Kuttram Kuttrame,2022,107,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.2,2
tt14657412,Last Chance Charlene,2022,115,4,70000,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.4,4
tt14660746,The Body Fights Back,2021,106,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8,0
tt14661252,Revealer,2022,86,22,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,0
tt14661418,Il pataffio,2022,117,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,2
tt14662420,Ura Aka: L'Aventure,2021,101,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.4,2
tt14662556,Unspoken,2022,116,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,4
tt14663106,Monobloc,2021,90,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt14663150,Symbolicus Vol 1,2021,109,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.9,1
tt14663152,Soldaten,2021,102,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,2
tt14663456,Arc,2021,127,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,2
tt14663504,Cristiano Ronaldo: The One and Only,2020,63,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt14664116,Sennai,2021,60,5,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,4
tt14664312,Verona,2021,95,2,300000,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.7,4
tt14667700,The Joy of Things,2021,87,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,3
tt14668028,Nouveau Québec,2021,96,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,2
tt14668044,Discontinued,2022,92,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.3,4
tt14668224,Din: The Day,2021,208,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4,0
tt14668358,Alien Sniperess,2022,94,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1,0
tt14669632,Heaven and Hell - The Centrepoint Story,2021,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt14670028,The last Austrians,2020,85,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,4
tt14670172,Where Birds Dream,2022,124,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,2
tt14670198,Pellikuturu Party,2022,0,5,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.6,3
tt14670276,Lekh,2022,123,16,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.5,3
tt14670524,Victim,2021,120,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,1
tt14671620,Burning,2021,86,15,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt14672692,MICerz,2021,113,6,30,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.2,1
tt14673378,Warriors on the Field,2022,50,25,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.5,2
tt14673560,Ride the Eagle,2021,88,18,0,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.3,2
tt14673732,Rise Again: Tulsa and the Red Summer,2021,90,5,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,2
tt14674606,One of Ours,2021,88,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt14674674,El cielo está rojo,2020,73,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,2
tt14674964,Walk with Frank,2021,0,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.3,4
tt14675938,The Story of Looking,2021,90,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt14677150,Julian Assange: Revolution Now,2020,0,5,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,3
tt14677154,Broken Vows: Stories of Separation,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.6,4
tt14677670,To Happiness,2020,100,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.3,4
tt14677676,Young and Afraid,2021,100,5,360000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9,3
tt14678156,Confessions,2022,109,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7.5,3
tt14679114,Dreaming Walls: Inside the Chelsea Hotel,2022,80,10,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,2
tt14679856,Last Man Standing: Suge Knight and the Murders of Biggie & Tupac,2021,105,5,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,2
tt14680562,Inner Wars,2020,68,7,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,2
tt14680782,Lebensdorf,2021,97,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.4,2
tt14680798,Black Angels,2022,77,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,4
tt14681556,All the Happy People,2021,94,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,3
tt14682578,Historya ni Ha,2021,250,6,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,2
tt14683284,H4Z4RD,2022,88,5,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.9,2
tt14683798,All About My Sisters,2021,174,12,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,2
tt14683800,Zindagi Unlimited,2021,105,4,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.3,1
tt14683902,The Day Today,2021,67,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,2
tt14684116,Passion,2021,92,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7,1
tt14685224,Decameron,2021,107,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,2
tt14686256,Birds of America,2021,80,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,3
tt14686544,White Elephant,2022,92,30,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.4,0
tt14686886,The Blue Danube,2020,105,8,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8,2
tt14687192,"Strive, Strive, Strive",2021,110,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.1,4
tt14687260,Til Gilbert fra mor,2021,0,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,3
tt14687306,María Luisa Bemberg: The Echo of My Voice,2021,90,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9,3
tt14687504,Bicemo bogati,2021,80,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6,2
tt14688330,Dobra ponuda,2021,80,2,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,4
tt14690080,Shaadisthan,2021,94,7,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,1
tt14691338,Sakharov. Two Lives,2021,119,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt14692892,Envision,2021,81,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,0
tt1469304,Baywatch,2017,116,50,69000000,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.5,1
tt14693958,Bishwoshundori,2020,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.0,2
tt14693976,Truus Children,2020,93,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt14694114,9 Stacks,2021,107,4,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.1,0
tt14694744,Noir,2021,147,9,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.4,0
tt14694956,Mister Knockout,2022,117,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,1
tt14695214,Hannibal Hopkins & Sir Anthony,2021,53,6,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,3
tt14696284,Better Nate Than Ever,2022,94,32,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.3,2
tt14699240,Otryad Taganok,2020,89,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2,0
tt14700630,Hello My Dear,2021,58,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,3
tt14700948,Friendzone,2021,88,30,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.9,1
tt14701278,Fighting Chance,2022,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.5,4
tt14702286,Dead Vision,2021,60,2,1500,0,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.6,4
tt14702458,Pink Rabbit,2022,104,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.5,4
tt14703070,Ribbon,2021,115,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,2
tt14706754,Luccas Neto em: Dia Das Crianças,2019,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0
tt14707412,Eye for Eye,2022,0,8,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2
tt14707752,Asylum of the Devil,2020,50,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
tt14708412,Under Tomorrow's Sky,2021,75,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt14708464,Homeless,2020,83,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,2
tt14708482,Bottled Songs 1-4,2020,77,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt14708802,Hotel on the Koppies,2021,76,6,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6,1
tt14709478,Thomas the High Jumper,2020,92,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8,3
tt14713814,Time,2021,99,11,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,2
tt14714732,Exposing Muybridge,2021,88,6,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,2
tt14715098,Friendship Is Like a Cocoon,2021,94,5,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.6,2
tt14715444,Bae Wolf,2022,87,9,37000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.2,0
tt14715806,Dee Renjie's Burning Sky Extraordinary Fire,2020,80,6,80,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.4,4
tt14715982,218: Behind the Wall of Silence,2021,100,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.5,4
tt14716076,Family Bond,2020,123,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,2
tt14716932,Pipeline,2021,108,12,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.9,1
tt14717428,Forgiving God,2022,0,4,40000,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6,4
tt14718126,The Pilot,2022,74,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.1,2
tt14720502,Gatao: The Last Stray,2021,121,18,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.9,1
tt14722130,K2: The Impossible Descent,2020,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,3
tt14722502,Walden,2021,105,4,0,0,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9,2
tt14722516,A Letter from Yene,2022,50,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,2
tt14722598,Rainbow,2022,117,34,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0
tt14723224,The Cost of Deception,2021,125,12,2500000,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,0
tt14723260,Vivandière,2021,56,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,0
tt14725488,Hospital - Daughter's Mother,2021,87,6,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6,0
tt14725622,Give Me Pity!,2022,80,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.7,2
tt14726184,Exhibition on Screen: Sunflowers,2021,85,8,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt14726510,First Love,2022,96,26,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.6,0
tt14726550,Kímmapiiyipitssini: The Meaning of Empathy,2021,125,4,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.6,4
tt14726670,Ushiku,2021,87,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,4
tt14726882,Those Dark Nights,2021,87,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.6,4
tt14727094,Untitled Dave Chappelle Documentary,2021,0,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,3
tt14727298,Kamen Rider Saber + Kikai Sentai Zenkaiger: Super Hero Senki,2021,98,12,0,1,7,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7.2,3
tt14727330,Riding with a Spy,2021,92,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,3
tt14728278,Khaao Piyo Aish Karo,2022,143,9,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4,3
tt14728292,Teka Teki Tika,2021,83,3,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5.5,1
tt14730740,Zone Drifter,2021,93,6,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
tt14731142,The Princess Switch 3,2021,106,62,0,1,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.5,1
tt14731254,Val,2021,109,22,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,3
tt14732108,Shuttlecock,2020,0,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,2
tt14732330,Squeaky Clean Mysteries: Hazardous Duty,2022,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6.1,2
tt14732424,Finding Love in San Antonio,2021,86,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.1,2
tt14732506,Second Half,2021,92,7,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,0
tt14732926,To Which We Belong,2021,90,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,2
tt14734116,Sciema po polsku,2021,91,2,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3,0
tt14734144,You Only Live Once,2021,85,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.7,0
tt14734290,Friday the 13th: Nine Lives,2020,64,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.5,3
tt14734392,Easy Targets,2021,104,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,1
tt14734416,Raati Sari Sari Jauchi,2021,120,1,25000,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,4
tt14734538,Arashi Anniversary Tour 5 x 20 Film: Record of Memories,2021,147,5,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,4
tt14734700,Sakshi,2021,72,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6,3
tt14734772,Taiwan vs China: A Fragile Democracy,2020,52,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,2
tt14735004,Wirecard: The Billion Euro Lie,2021,100,14,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,3
tt14735160,Mom Is Pregnant,2021,102,8,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6,1
tt14736144,The Beatles and India,2021,96,14,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt14739128,My Lovely Angel,2021,100,8,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6,3
tt14739704,To Be Determined,2021,95,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,2
tt14739932,The Shadow Hour,2021,78,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2,1
tt14740326,Kedibone,2020,94,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5,0
tt14740904,Juanes: Origen,2021,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,2
tt14741844,There's Something in the Shadows,2021,92,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4,0
tt14742814,Mahin,2020,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt14745778,A Boy,2020,52,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt14746270,A Quiet Dinner with Friends,2021,98,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5,0
tt14746862,Mune ga Naru no wa Kiminosei,2021,104,2,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5,1
tt14748042,Roommate,2021,125,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.2,1
tt14748114,Call Taxi,2021,122,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0
tt14748152,Meendum,2021,127,7,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6,4
tt14748334,My Mother's Friend,2018,120,7,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.2,3
tt14749018,Kick and Scream,2022,76,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,2
tt14749948,My Sunny Maad,2021,85,15,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,2
tt14749986,Eva & Adam,2021,82,8,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.3,1
tt14751706,Aliens Reaction,2021,120,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0
tt14754884,Charm Circle,2021,79,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,3
tt14755038,Lullaby,2022,104,8,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6,3
tt14755962,Divide & Conquer,2021,93,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.8,1
tt14757738,Holy Island,2021,86,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,2
tt14757872,Midnight,2021,103,30,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.4,2
tt14758136,The Pass: Last Days of the Samurai,2020,114,5,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,2
tt14759510,Why Am I Doing This? (A Film About Touring),2021,126,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9,3
tt14759612,Tigre Gente,2021,93,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,4
tt14759678,Heroes Return,2021,90,11,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.3,0
tt14760092,And They May Still Be Alive Today,2020,73,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,0
tt14760174,Raffaello - Il giovane prodigio,2021,0,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,3
tt14760652,New Happy Dad and Son 4,2021,80,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0
tt14760682,Journey with Tarsilinha,2021,93,5,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.3,4
tt14760734,The Chanting Willows,2021,106,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.1,1
tt14760792,Sediments,2021,89,13,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,3
tt14760842,Barbarian Invasion,2021,106,7,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,2
tt14760856,The Conscience,2021,93,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,2
tt14760906,Grand marin,2022,84,1,3040000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,3
tt14762768,Patterns of Evidence: The Red Sea Miracle II,2020,0,3,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.2,0
tt14763720,Capitu and the Chapter,2021,75,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,2
tt14763752,Resurgence,2021,110,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt14764476,Crane Lantern,2021,101,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,1
tt14764736,Attention Attention,2021,64,7,1000000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4
tt14764754,Partiledaren som klev ut ur kylan,2021,58,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,2
tt14764886,My Indian Boyfriend,2021,0,8,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,1
tt14765558,Fórmula Selvagem,2021,74,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,1
tt14765652,Fantasía,2021,100,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,2
tt14766048,Crow Valley,2022,77,14,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.1,0
tt14766058,Here and There,2021,98,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5,2
